_id,bot,readyAt,timeoutStartedAt,timeoutWaitCount,exitStepsDone,exitAt,exitStatus,exitReason,retiredAt,retiredReason,createdAt,data.nParticipants,data.imageCount,data.pictures,data.timeAmount,data.timeOut,data.knowledge,data.collision,data.selection,data.name,data.avatar,data.nameColor,data.bonus,data.flower_labels,data.flowers,data.otherflowers,data.otherflower_labels,data.p1,data.p2,data.clicked,data.timeClick,data.scoreIncrement,data.clickLength,data.rawScore,data.imageOrder,data.exitTimeoutId
c5kxnbQPFNfBQHf7a,,2021-08-20T19:12:45Z,2021-08-20T19:12:45Z,1,"instructions,othercolortest,ExitSurvey",2021-08-20T19:17:04Z,finished,,,,2021-08-20T19:08:55Z,3,6,different,3,0,everyplayersomeflower,clover,C,Laju,/avatars/jdenticon/Katherine,#3D45B7,2.3799999999999994,"{""yellow_1"":"""",""yellow_2"":"""",""yellow_3"":"""",""yellow_4"":"""",""yellow_5"":"""",""yellow_6"":"""",""yellow_7"":"""",""yellow_8"":"""",""yellow_9"":"""",""yellow_10"":"""",""yellow_11"":"""",""yellow_12"":""""}","{""label"":""yellow_10"",""location"":""/experiment/yellow_similar/image_06298.jpg""},{""label"":""yellow_7"",""location"":""/experiment/yellow_similar/image_04667.jpg""},{""label"":""yellow_1"",""location"":""/experiment/yellow_similar/image_01220.jpg""},{""label"":""yellow_11"",""location"":""/experiment/yellow_similar/image_06354.jpg""},{""label"":""yellow_6"",""location"":""/experiment/yellow_similar/image_04425.jpg""},{""label"":""yellow_5"",""location"":""/experiment/yellow_similar/image_04078.jpg""},{""label"":""yellow_4"",""location"":""/experiment/yellow_similar/image_03709.jpg""},{""label"":""yellow_12"",""location"":""/experiment/yellow_similar/image_06676.jpg""},{""label"":""yellow_2"",""location"":""/experiment/yellow_similar/image_01753.jpg""},{""label"":""yellow_9"",""location"":""/experiment/yellow_similar/image_05700.jpg""},{""label"":""yellow_8"",""location"":""/experiment/yellow_similar/image_04982.jpg""},{""label"":""yellow_3"",""location"":""/experiment/yellow_similar/image_02295.jpg""}","{""label"":""white_7"",""location"":""/experiment/white_similar/image_05493.jpg""},{""label"":""white_10"",""location"":""/experiment/white_similar/image_07057.jpg""},{""label"":""white_5"",""location"":""/experiment/white_similar/image_04849.jpg""},{""label"":""white_6"",""location"":""/experiment/white_similar/image_05280.jpg""}","{""white_7"":""A white flower with a pink interior  sprouting up"",""white_10"":""A white flower sprouting to the right with a yellow flower in the center"",""white_5"":""A white flower with 3 distinct flowers with yellow buds in the center"",""white_6"":""A white flower with a big yellow bulb in the center""}",Repi,Minu,yellow_5,3223,0.034,2,2,"yellow_6,yellow_1,yellow_12,yellow_3,yellow_5,yellow_8",
5spsciHvJWK9Ce7aG,,2021-08-20T19:13:42Z,2021-08-20T19:13:42Z,1,"instructions,othercolortest,ExitSurvey",2021-08-20T19:18:55Z,finished,,,,2021-08-20T19:08:58Z,3,6,different,3,0,everyplayersomeflower,clover,E,Repi,/avatars/jdenticon/Samuel,#8138A8,1.8530000000000004,"{""red_1"":"""",""red_2"":"""",""red_3"":"""",""red_4"":"""",""red_5"":"""",""red_6"":"""",""red_7"":"""",""red_8"":"""",""red_9"":"""",""red_10"":"""",""red_11"":"""",""red_12"":""""}","{""label"":""red_10"",""location"":""/experiment/red_similar/image_06859.jpg""},{""label"":""red_2"",""location"":""/experiment/red_similar/image_01583.jpg""},{""label"":""red_12"",""location"":""/experiment/red_similar/image_07931.jpg""},{""label"":""red_11"",""location"":""/experiment/red_similar/image_07641.jpg""},{""label"":""red_9"",""location"":""/experiment/red_similar/image_06787.jpg""},{""label"":""red_7"",""location"":""/experiment/red_similar/image_04769.jpg""},{""label"":""red_1"",""location"":""/experiment/red_similar/image_00757.jpg""},{""label"":""red_5"",""location"":""/experiment/red_similar/image_02561.jpg""},{""label"":""red_4"",""location"":""/experiment/red_similar/image_02269.jpg""},{""label"":""red_3"",""location"":""/experiment/red_similar/image_01973.jpg""},{""label"":""red_6"",""location"":""/experiment/red_similar/image_03162.jpg""},{""label"":""red_8"",""location"":""/experiment/red_similar/image_06490.jpg""}","{""label"":""yellow_11"",""location"":""/experiment/yellow_similar/image_06354.jpg""},{""label"":""yellow_9"",""location"":""/experiment/yellow_similar/image_05700.jpg""},{""label"":""yellow_4"",""location"":""/experiment/yellow_similar/image_03709.jpg""},{""label"":""yellow_7"",""location"":""/experiment/yellow_similar/image_04667.jpg""}","{""yellow_11"":""yellow drooping flower, like an iris"",""yellow_9"":""yellow daffodil"",""yellow_4"":""yellow pinwheel flowers in a bunch"",""yellow_7"":""yellow daisy-like flower with distinct petals""}",Minu,Laju,red_8,4665,0.153,1,9,"red_12,red_9,red_6,red_7,red_8,red_3",
zjzAXhKpQGgJSzWoH,,2021-08-20T19:11:14Z,2021-08-20T19:11:14Z,1,"instructions,othercolortest,ExitSurvey",2021-08-20T19:15:33Z,finished,,,,2021-08-20T19:09:02Z,3,6,different,3,0,everyplayersomeflower,clover,D,Laju,/avatars/jdenticon/Katherine,#3D45B7,1.4450000000000005,"{""purple_1"":"""",""purple_2"":"""",""purple_3"":"""",""purple_4"":"""",""purple_5"":"""",""purple_6"":"""",""purple_7"":"""",""purple_8"":"""",""purple_9"":"""",""purple_10"":"""",""purple_11"":"""",""purple_12"":""""}","{""label"":""purple_6"",""location"":""/experiment/purple_similar/image_04700.jpg""},{""label"":""purple_5"",""location"":""/experiment/purple_similar/image_04335.jpg""},{""label"":""purple_7"",""location"":""/experiment/purple_similar/image_05355.jpg""},{""label"":""purple_2"",""location"":""/experiment/purple_similar/image_01664.jpg""},{""label"":""purple_10"",""location"":""/experiment/purple_similar/image_07320.jpg""},{""label"":""purple_1"",""location"":""/experiment/purple_similar/image_00450.jpg""},{""label"":""purple_12"",""location"":""/experiment/purple_similar/image_07752.jpg""},{""label"":""purple_4"",""location"":""/experiment/purple_similar/image_04133.jpg""},{""label"":""purple_11"",""location"":""/experiment/purple_similar/image_07517.jpg""},{""label"":""purple_3"",""location"":""/experiment/purple_similar/image_03085.jpg""},{""label"":""purple_8"",""location"":""/experiment/purple_similar/image_05639.jpg""},{""label"":""purple_9"",""location"":""/experiment/purple_similar/image_06714.jpg""}","{""label"":""red_9"",""location"":""/experiment/red_similar/image_06787.jpg""},{""label"":""red_4"",""location"":""/experiment/red_similar/image_02269.jpg""},{""label"":""red_1"",""location"":""/experiment/red_similar/image_00757.jpg""},{""label"":""red_7"",""location"":""/experiment/red_similar/image_04769.jpg""}","{""red_9"":""Red flower"",""red_4"":""Red flower"",""red_1"":""Red flower"",""red_7"":""Red flower""}",Repi,Minu,purple_4,2054,0.034,2,2,"purple_8,purple_1,purple_3,purple_9,purple_6,purple_4",
8zn83WbR6AuaGsfH4,,2021-08-20T19:15:04Z,2021-08-20T19:15:04Z,1,"instructions,othercolortest,ExitSurvey",2021-08-20T19:21:41Z,finished,,,,2021-08-20T19:09:06Z,3,6,different,3,0,everyplayersomeflower,clover,D,Repi,/avatars/jdenticon/Samuel,#8138A8,2.4309999999999996,"{""yellow_1"":"""",""yellow_2"":"""",""yellow_3"":"""",""yellow_4"":"""",""yellow_5"":"""",""yellow_6"":"""",""yellow_7"":"""",""yellow_8"":"""",""yellow_9"":"""",""yellow_10"":"""",""yellow_11"":"""",""yellow_12"":""""}","{""label"":""yellow_4"",""location"":""/experiment/yellow_similar/image_03709.jpg""},{""label"":""yellow_2"",""location"":""/experiment/yellow_similar/image_01753.jpg""},{""label"":""yellow_8"",""location"":""/experiment/yellow_similar/image_04982.jpg""},{""label"":""yellow_1"",""location"":""/experiment/yellow_similar/image_01220.jpg""},{""label"":""yellow_5"",""location"":""/experiment/yellow_similar/image_04078.jpg""},{""label"":""yellow_11"",""location"":""/experiment/yellow_similar/image_06354.jpg""},{""label"":""yellow_9"",""location"":""/experiment/yellow_similar/image_05700.jpg""},{""label"":""yellow_7"",""location"":""/experiment/yellow_similar/image_04667.jpg""},{""label"":""yellow_6"",""location"":""/experiment/yellow_similar/image_04425.jpg""},{""label"":""yellow_10"",""location"":""/experiment/yellow_similar/image_06298.jpg""},{""label"":""yellow_3"",""location"":""/experiment/yellow_similar/image_02295.jpg""},{""label"":""yellow_12"",""location"":""/experiment/yellow_similar/image_06676.jpg""}","{""label"":""red_4"",""location"":""/experiment/red_similar/image_02269.jpg""},{""label"":""red_5"",""location"":""/experiment/red_similar/image_02561.jpg""},{""label"":""red_3"",""location"":""/experiment/red_similar/image_01973.jpg""},{""label"":""red_10"",""location"":""/experiment/red_similar/image_06859.jpg""}","{""red_4"":""Bright Red daisy "",""red_5"":""Red and white flower with yellow middle"",""red_3"":""Bright red leaf looking flower with yellow stem center"",""red_10"":""Beautiful bright red flowers in bushel form ""}",Minu,Laju,yellow_2,-343,0.034,2,2,"yellow_12,yellow_10,yellow_6,yellow_2,yellow_4,yellow_9",
GWkWixiBZnX3QeP59,,,,,"Sorry,ExitSurvey",2021-08-20T19:17:12Z,gameFull,,,,2021-08-20T19:09:07Z,3,6,different,3,0,,,,,,,,,,,,,,,,,,,,
zmPtgNPtx73XMyCQf,,2021-08-20T19:12:26Z,2021-08-20T19:12:26Z,1,"instructions,othercolortest,ExitSurvey",2021-08-20T19:17:45Z,finished,,,,2021-08-20T19:09:07Z,3,6,different,3,0,everyplayersomeflower,clover,D,Laju,/avatars/jdenticon/Katherine,#3D45B7,2.5160000000000005,"{""white_1"":"""",""white_2"":"""",""white_3"":"""",""white_4"":"""",""white_5"":"""",""white_6"":"""",""white_7"":"""",""white_8"":"""",""white_9"":"""",""white_10"":"""",""white_11"":"""",""white_12"":""""}","{""label"":""white_2"",""location"":""/experiment/white_similar/image_01448.jpg""},{""label"":""white_7"",""location"":""/experiment/white_similar/image_05493.jpg""},{""label"":""white_12"",""location"":""/experiment/white_similar/image_08131.jpg""},{""label"":""white_8"",""location"":""/experiment/white_similar/image_05846.jpg""},{""label"":""white_6"",""location"":""/experiment/white_similar/image_05280.jpg""},{""label"":""white_3"",""location"":""/experiment/white_similar/image_03139.jpg""},{""label"":""white_9"",""location"":""/experiment/white_similar/image_06003.jpg""},{""label"":""white_4"",""location"":""/experiment/white_similar/image_03710.jpg""},{""label"":""white_1"",""location"":""/experiment/white_similar/image_00006.jpg""},{""label"":""white_10"",""location"":""/experiment/white_similar/image_07057.jpg""},{""label"":""white_5"",""location"":""/experiment/white_similar/image_04849.jpg""},{""label"":""white_11"",""location"":""/experiment/white_similar/image_07463.jpg""}","{""label"":""purple_1"",""location"":""/experiment/purple_similar/image_00450.jpg""},{""label"":""purple_6"",""location"":""/experiment/purple_similar/image_04700.jpg""},{""label"":""purple_12"",""location"":""/experiment/purple_similar/image_07752.jpg""},{""label"":""purple_4"",""location"":""/experiment/purple_similar/image_04133.jpg""}","{""purple_1"":""A purple flower with whitening tops, pedals that resemble a crown."",""purple_6"":""Rose like purple flower, sea-shell pedals that fan outward."",""purple_12"":""A flattened purple flower, lines running through the leaves, and a whitening/green center. Resembles a lettuce."",""purple_4"":""Sea-urchin looking purple flower with individual strands of small thin pedals that cover the ball like flower.""}",Repi,Minu,white_5,871,0.17,1,10,"white_6,white_4,white_12,white_5,white_2,white_11",
BNgEsca4w2e7tPEyp,,2021-08-20T19:12:48Z,2021-08-20T19:12:48Z,1,"instructions,othercolortest,ExitSurvey",2021-08-20T19:17:04Z,finished,,,,2021-08-20T19:09:07Z,3,6,different,3,0,everyplayersomeflower,clover,D,Repi,/avatars/jdenticon/Samuel,#8138A8,1.768,"{""yellow_1"":"""",""yellow_2"":"""",""yellow_3"":"""",""yellow_4"":"""",""yellow_5"":"""",""yellow_6"":"""",""yellow_7"":"""",""yellow_8"":"""",""yellow_9"":"""",""yellow_10"":"""",""yellow_11"":"""",""yellow_12"":""""}","{""label"":""yellow_7"",""location"":""/experiment/yellow_similar/image_04667.jpg""},{""label"":""yellow_6"",""location"":""/experiment/yellow_similar/image_04425.jpg""},{""label"":""yellow_12"",""location"":""/experiment/yellow_similar/image_06676.jpg""},{""label"":""yellow_5"",""location"":""/experiment/yellow_similar/image_04078.jpg""},{""label"":""yellow_1"",""location"":""/experiment/yellow_similar/image_01220.jpg""},{""label"":""yellow_2"",""location"":""/experiment/yellow_similar/image_01753.jpg""},{""label"":""yellow_4"",""location"":""/experiment/yellow_similar/image_03709.jpg""},{""label"":""yellow_3"",""location"":""/experiment/yellow_similar/image_02295.jpg""},{""label"":""yellow_9"",""location"":""/experiment/yellow_similar/image_05700.jpg""},{""label"":""yellow_10"",""location"":""/experiment/yellow_similar/image_06298.jpg""},{""label"":""yellow_11"",""location"":""/experiment/yellow_similar/image_06354.jpg""},{""label"":""yellow_8"",""location"":""/experiment/yellow_similar/image_04982.jpg""}","{""label"":""white_12"",""location"":""/experiment/white_similar/image_08131.jpg""},{""label"":""white_6"",""location"":""/experiment/white_similar/image_05280.jpg""},{""label"":""white_7"",""location"":""/experiment/white_similar/image_05493.jpg""},{""label"":""white_1"",""location"":""/experiment/white_similar/image_00006.jpg""}","{""white_12"":""Small white flower with five petals "",""white_6"":""Large white flower with lots of petals and a yellow center"",""white_7"":""Large white flower with six petals and a purple center at the lower part of the petals"",""white_1"":""large multicolor white, purple, and yellow flower with stripe like petals""}",Minu,Laju,yellow_12,3089,0.11900000000000001,1,7,"yellow_5,yellow_3,yellow_8,yellow_12,yellow_6,yellow_1",
CvuWNByrnNe9BfBgK,,2021-08-20T19:12:32Z,2021-08-20T19:12:32Z,1,"instructions,othercolortest,ExitSurvey",2021-08-20T19:17:04Z,finished,,,,2021-08-20T19:09:08Z,3,6,different,3,0,everyplayersomeflower,clover,D,Minu,/avatars/jdenticon/Alaina,#7ACC66,2.1250000000000004,"{""yellow_1"":"""",""yellow_2"":"""",""yellow_3"":"""",""yellow_4"":"""",""yellow_5"":"""",""yellow_6"":"""",""yellow_7"":"""",""yellow_8"":"""",""yellow_9"":"""",""yellow_10"":"""",""yellow_11"":"""",""yellow_12"":""""}","{""label"":""yellow_5"",""location"":""/experiment/yellow_similar/image_04078.jpg""},{""label"":""yellow_10"",""location"":""/experiment/yellow_similar/image_06298.jpg""},{""label"":""yellow_8"",""location"":""/experiment/yellow_similar/image_04982.jpg""},{""label"":""yellow_7"",""location"":""/experiment/yellow_similar/image_04667.jpg""},{""label"":""yellow_2"",""location"":""/experiment/yellow_similar/image_01753.jpg""},{""label"":""yellow_9"",""location"":""/experiment/yellow_similar/image_05700.jpg""},{""label"":""yellow_4"",""location"":""/experiment/yellow_similar/image_03709.jpg""},{""label"":""yellow_1"",""location"":""/experiment/yellow_similar/image_01220.jpg""},{""label"":""yellow_12"",""location"":""/experiment/yellow_similar/image_06676.jpg""},{""label"":""yellow_11"",""location"":""/experiment/yellow_similar/image_06354.jpg""},{""label"":""yellow_3"",""location"":""/experiment/yellow_similar/image_02295.jpg""},{""label"":""yellow_6"",""location"":""/experiment/yellow_similar/image_04425.jpg""}","{""label"":""white_12"",""location"":""/experiment/white_similar/image_08131.jpg""},{""label"":""white_2"",""location"":""/experiment/white_similar/image_01448.jpg""},{""label"":""white_6"",""location"":""/experiment/white_similar/image_05280.jpg""},{""label"":""white_8"",""location"":""/experiment/white_similar/image_05846.jpg""}","{""white_12"":""Basic white flower"",""white_2"":""Pretty, frilly flower"",""white_6"":""Beautiful flower with a bright, yellow center"",""white_8"":""The most gorgeous flower I have ever seen ""}",Repi,Laju,yellow_5,415,0.034,2,2,"yellow_6,yellow_12,yellow_3,yellow_1,yellow_8,yellow_5",
WjfNL6QovY7HP3RoM,,2021-08-20T19:11:44Z,2021-08-20T19:11:44Z,1,"instructions,othercolortest,ExitSurvey",2021-08-20T19:17:45Z,finished,,,,2021-08-20T19:09:11Z,3,6,different,3,0,everyplayersomeflower,clover,D,Minu,/avatars/jdenticon/Alaina,#7ACC66,2.0570000000000004,"{""white_1"":"""",""white_2"":"""",""white_3"":"""",""white_4"":"""",""white_5"":"""",""white_6"":"""",""white_7"":"""",""white_8"":"""",""white_9"":"""",""white_10"":"""",""white_11"":"""",""white_12"":""""}","{""label"":""white_11"",""location"":""/experiment/white_similar/image_07463.jpg""},{""label"":""white_9"",""location"":""/experiment/white_similar/image_06003.jpg""},{""label"":""white_10"",""location"":""/experiment/white_similar/image_07057.jpg""},{""label"":""white_5"",""location"":""/experiment/white_similar/image_04849.jpg""},{""label"":""white_4"",""location"":""/experiment/white_similar/image_03710.jpg""},{""label"":""white_7"",""location"":""/experiment/white_similar/image_05493.jpg""},{""label"":""white_1"",""location"":""/experiment/white_similar/image_00006.jpg""},{""label"":""white_12"",""location"":""/experiment/white_similar/image_08131.jpg""},{""label"":""white_8"",""location"":""/experiment/white_similar/image_05846.jpg""},{""label"":""white_3"",""location"":""/experiment/white_similar/image_03139.jpg""},{""label"":""white_6"",""location"":""/experiment/white_similar/image_05280.jpg""},{""label"":""white_2"",""location"":""/experiment/white_similar/image_01448.jpg""}","{""label"":""purple_4"",""location"":""/experiment/purple_similar/image_04133.jpg""},{""label"":""purple_11"",""location"":""/experiment/purple_similar/image_07517.jpg""},{""label"":""purple_1"",""location"":""/experiment/purple_similar/image_00450.jpg""},{""label"":""purple_6"",""location"":""/experiment/purple_similar/image_04700.jpg""}","{""purple_4"":""looks like a coral out of sea. purple and sponge like"",""purple_11"":""beautiful purple petals, look very thin"",""purple_1"":""Tall ombre purple to white petals"",""purple_6"":""small purple flowers with yellow in the middle. Far away from eachother""}",Repi,Laju,white_12,2554,0.136,1,8,"white_4,white_6,white_11,white_2,white_12,white_5",
jfcNgFomXZXzLQRBe,,2021-08-20T19:14:32Z,2021-08-20T19:14:32Z,1,"instructions,othercolortest,ExitSurvey",2021-08-20T19:20:21Z,finished,,,,2021-08-20T19:09:12Z,3,6,different,3,0,everyplayersomeflower,clover,D,Minu,/avatars/jdenticon/Alaina,#7ACC66,2.227,"{""yellow_1"":"""",""yellow_2"":"""",""yellow_3"":"""",""yellow_4"":"""",""yellow_5"":"""",""yellow_6"":"""",""yellow_7"":"""",""yellow_8"":"""",""yellow_9"":"""",""yellow_10"":"""",""yellow_11"":"""",""yellow_12"":""""}","{""label"":""yellow_8"",""location"":""/experiment/yellow_similar/image_04982.jpg""},{""label"":""yellow_3"",""location"":""/experiment/yellow_similar/image_02295.jpg""},{""label"":""yellow_7"",""location"":""/experiment/yellow_similar/image_04667.jpg""},{""label"":""yellow_11"",""location"":""/experiment/yellow_similar/image_06354.jpg""},{""label"":""yellow_2"",""location"":""/experiment/yellow_similar/image_01753.jpg""},{""label"":""yellow_4"",""location"":""/experiment/yellow_similar/image_03709.jpg""},{""label"":""yellow_5"",""location"":""/experiment/yellow_similar/image_04078.jpg""},{""label"":""yellow_1"",""location"":""/experiment/yellow_similar/image_01220.jpg""},{""label"":""yellow_6"",""location"":""/experiment/yellow_similar/image_04425.jpg""},{""label"":""yellow_9"",""location"":""/experiment/yellow_similar/image_05700.jpg""},{""label"":""yellow_12"",""location"":""/experiment/yellow_similar/image_06676.jpg""},{""label"":""yellow_10"",""location"":""/experiment/yellow_similar/image_06298.jpg""}","{""label"":""white_3"",""location"":""/experiment/white_similar/image_03139.jpg""},{""label"":""white_8"",""location"":""/experiment/white_similar/image_05846.jpg""},{""label"":""white_12"",""location"":""/experiment/white_similar/image_08131.jpg""},{""label"":""white_6"",""location"":""/experiment/white_similar/image_05280.jpg""}","{""white_3"":""a white orchid like flower"",""white_8"":""a white dandelion"",""white_12"":""small wild flower"",""white_6"":""hybrid daisy and rose like flower""}",Repi,Laju,yellow_6,989,0.068,1,4,"yellow_6,yellow_4,yellow_1,yellow_10,yellow_12,yellow_2",
LTvCaj4BhMws6MSQL,,2021-08-20T19:13:45Z,2021-08-20T19:13:45Z,1,"instructions,othercolortest,ExitSurvey",2021-08-20T19:18:55Z,finished,,,,2021-08-20T19:09:13Z,3,6,different,3,0,everyplayersomeflower,clover,C,Minu,/avatars/jdenticon/Alaina,#7ACC66,2.295,"{""red_1"":"""",""red_2"":"""",""red_3"":"""",""red_4"":"""",""red_5"":"""",""red_6"":"""",""red_7"":"""",""red_8"":"""",""red_9"":"""",""red_10"":"""",""red_11"":"""",""red_12"":""""}","{""label"":""red_4"",""location"":""/experiment/red_similar/image_02269.jpg""},{""label"":""red_10"",""location"":""/experiment/red_similar/image_06859.jpg""},{""label"":""red_6"",""location"":""/experiment/red_similar/image_03162.jpg""},{""label"":""red_11"",""location"":""/experiment/red_similar/image_07641.jpg""},{""label"":""red_3"",""location"":""/experiment/red_similar/image_01973.jpg""},{""label"":""red_7"",""location"":""/experiment/red_similar/image_04769.jpg""},{""label"":""red_1"",""location"":""/experiment/red_similar/image_00757.jpg""},{""label"":""red_5"",""location"":""/experiment/red_similar/image_02561.jpg""},{""label"":""red_9"",""location"":""/experiment/red_similar/image_06787.jpg""},{""label"":""red_8"",""location"":""/experiment/red_similar/image_06490.jpg""},{""label"":""red_12"",""location"":""/experiment/red_similar/image_07931.jpg""},{""label"":""red_2"",""location"":""/experiment/red_similar/image_01583.jpg""}","{""label"":""yellow_11"",""location"":""/experiment/yellow_similar/image_06354.jpg""},{""label"":""yellow_1"",""location"":""/experiment/yellow_similar/image_01220.jpg""},{""label"":""yellow_7"",""location"":""/experiment/yellow_similar/image_04667.jpg""},{""label"":""yellow_2"",""location"":""/experiment/yellow_similar/image_01753.jpg""}","{""yellow_11"":""DROOPY YELLOW FLOWER"",""yellow_1"":""PRETTY YELLOW ROSE WITH A HINT OF PINK"",""yellow_7"":""YELLOW FLOWER"",""yellow_2"":""YELLOW FLOWER WITH PINK IN THE MIDDLE""}",Repi,Laju,red_6,-1004,0.034,2,2,"red_12,red_8,red_6,red_7,red_3,red_9",
7rnuZWGmiFrLQct4J,,2021-08-20T19:14:04Z,2021-08-20T19:14:04Z,1,"instructions,othercolortest,ExitSurvey",2021-08-20T19:20:21Z,finished,,,,2021-08-20T19:09:14Z,3,6,different,3,0,everyplayersomeflower,clover,D,Repi,/avatars/jdenticon/Samuel,#8138A8,1.7510000000000003,"{""yellow_1"":"""",""yellow_2"":"""",""yellow_3"":"""",""yellow_4"":"""",""yellow_5"":"""",""yellow_6"":"""",""yellow_7"":"""",""yellow_8"":"""",""yellow_9"":"""",""yellow_10"":"""",""yellow_11"":"""",""yellow_12"":""""}","{""label"":""yellow_2"",""location"":""/experiment/yellow_similar/image_01753.jpg""},{""label"":""yellow_1"",""location"":""/experiment/yellow_similar/image_01220.jpg""},{""label"":""yellow_3"",""location"":""/experiment/yellow_similar/image_02295.jpg""},{""label"":""yellow_4"",""location"":""/experiment/yellow_similar/image_03709.jpg""},{""label"":""yellow_5"",""location"":""/experiment/yellow_similar/image_04078.jpg""},{""label"":""yellow_8"",""location"":""/experiment/yellow_similar/image_04982.jpg""},{""label"":""yellow_7"",""location"":""/experiment/yellow_similar/image_04667.jpg""},{""label"":""yellow_11"",""location"":""/experiment/yellow_similar/image_06354.jpg""},{""label"":""yellow_10"",""location"":""/experiment/yellow_similar/image_06298.jpg""},{""label"":""yellow_12"",""location"":""/experiment/yellow_similar/image_06676.jpg""},{""label"":""yellow_6"",""location"":""/experiment/yellow_similar/image_04425.jpg""},{""label"":""yellow_9"",""location"":""/experiment/yellow_similar/image_05700.jpg""}","{""label"":""white_2"",""location"":""/experiment/white_similar/image_01448.jpg""},{""label"":""white_7"",""location"":""/experiment/white_similar/image_05493.jpg""},{""label"":""white_12"",""location"":""/experiment/white_similar/image_08131.jpg""},{""label"":""white_4"",""location"":""/experiment/white_similar/image_03710.jpg""}","{""white_2"":""This flower is worth a medium-sized profit."",""white_7"":""Hard to grow worth a low profit."",""white_12"":""A Lilly that is worth a decent profit."",""white_4"":""Created multiple flowers with one bud, worth a lot.""}",Minu,Laju,yellow_10,3730,0.17,1,10,"yellow_10,yellow_2,yellow_12,yellow_6,yellow_1,yellow_4",
Kr4qHukT5FG3G2xb2,,2021-08-20T19:16:08Z,2021-08-20T19:16:08Z,1,"instructions,othercolortest,ExitSurvey",2021-08-20T19:21:41Z,finished,,,,2021-08-20T19:09:16Z,3,6,different,3,0,everyplayersomeflower,clover,E,Minu,/avatars/jdenticon/Alaina,#7ACC66,1.734,"{""yellow_1"":"""",""yellow_2"":"""",""yellow_3"":"""",""yellow_4"":"""",""yellow_5"":"""",""yellow_6"":"""",""yellow_7"":"""",""yellow_8"":"""",""yellow_9"":"""",""yellow_10"":"""",""yellow_11"":"""",""yellow_12"":""""}","{""label"":""yellow_11"",""location"":""/experiment/yellow_similar/image_06354.jpg""},{""label"":""yellow_7"",""location"":""/experiment/yellow_similar/image_04667.jpg""},{""label"":""yellow_5"",""location"":""/experiment/yellow_similar/image_04078.jpg""},{""label"":""yellow_12"",""location"":""/experiment/yellow_similar/image_06676.jpg""},{""label"":""yellow_3"",""location"":""/experiment/yellow_similar/image_02295.jpg""},{""label"":""yellow_8"",""location"":""/experiment/yellow_similar/image_04982.jpg""},{""label"":""yellow_6"",""location"":""/experiment/yellow_similar/image_04425.jpg""},{""label"":""yellow_10"",""location"":""/experiment/yellow_similar/image_06298.jpg""},{""label"":""yellow_2"",""location"":""/experiment/yellow_similar/image_01753.jpg""},{""label"":""yellow_1"",""location"":""/experiment/yellow_similar/image_01220.jpg""},{""label"":""yellow_4"",""location"":""/experiment/yellow_similar/image_03709.jpg""},{""label"":""yellow_9"",""location"":""/experiment/yellow_similar/image_05700.jpg""}","{""label"":""red_11"",""location"":""/experiment/red_similar/image_07641.jpg""},{""label"":""red_1"",""location"":""/experiment/red_similar/image_00757.jpg""},{""label"":""red_10"",""location"":""/experiment/red_similar/image_06859.jpg""},{""label"":""red_3"",""location"":""/experiment/red_similar/image_01973.jpg""}","{""red_11"":""A hot pink flower with a dark green leaf. "",""red_1"":""A hot pink flower with loose petals."",""red_10"":""An almost red-pink flower that has teeny tiny petals."",""red_3"":""A single leafed pink flower.""}",Repi,Laju,yellow_2,56574,0.034,2,2,"yellow_6,yellow_4,yellow_2,yellow_9,yellow_10,yellow_12",
